owner,repo,number,title,comments,pr,bug,feature,unlabelled,reaction_p1,reaction_other
hadley,multidplyr,4,Implement two_table verbs,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,multidplyr,3,Figure out why create_cluster doesn't work in R CMD check,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,66,Update README.Rmd,0,TRUE,FALSE,FALSE,FALSE,0,0
r-lib,gtable,56,Change default clip settings in gtable_col() and gtable_row()?,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,46,Unit comparison still not fixed in r/cbind,2,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,22,Add new functions for delete rows/cols.,5,TRUE,FALSE,FALSE,FALSE,0,0
r-lib,gtable,19,name and names of children for gtable,1,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,14,wrap function,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,13,Subsetting should work with NAs,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,12,Rotate function,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,11,Flip function,2,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,10,API requests,7,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,66,Update README.Rmd,0,TRUE,FALSE,FALSE,FALSE,0,0
r-lib,gtable,56,Change default clip settings in gtable_col() and gtable_row()?,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,46,Unit comparison still not fixed in r/cbind,2,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,22,Add new functions for delete rows/cols.,5,TRUE,FALSE,FALSE,FALSE,0,0
r-lib,gtable,19,name and names of children for gtable,1,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,14,wrap function,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,13,Subsetting should work with NAs,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,12,Rotate function,0,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,11,Flip function,2,FALSE,FALSE,FALSE,TRUE,0,0
r-lib,gtable,10,API requests,7,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,36,Unload strict package without restarting session,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,35,Feature request: error on any vector recycling,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,34,base::diag rejecting strict_diag,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,33,Don't allow using attach() on a data frame,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,32,Don't allow use of && and || on vectors,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,30,Error if condition for control statements that have length != 1,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,29,Don't allow load function for rds file,5,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,28,Don't allow insecure package installation?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,26,Stricter naming rules for named vectors,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,24,Disallow indexing by factors,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,strict,23,Disallow indexing by factors,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,22,Type checking for base string functions,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,21,Guidelines on performance issues,6,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,20,`strict_drop()` error message should also make sense for subsetting rows,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,19,Suppress conflicts for S4 generics for base functions,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,8,Can strict report the error source location in Shiny app?,4,FALSE,FALSE,FALSE,TRUE,0,0
hadley,strict,5,RStudio code does not work in strict mode,11,FALSE,FALSE,FALSE,TRUE,0,0
hadley,monads,2,fixes bug in join generic,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,monads,1,Use caching,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,purrrlyr,3,"collate=""rows"" strips factors to ints",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,229,Help entry for html_table (fill=TRUE) seems wrong,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,228,read_html() can't read a URL containing '#',0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,227,warning with `R 3.6.0`,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,225,Fix README example after imdb update,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,222,Please add support for new fields and buttons on a form,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,221,rvest set_values checkbox error,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,219,set_values using input id,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,217,html_submit doesn't return the right output,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,216,Fix table rowspan downward fill bug,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,215,"html_table(..., fill=TRUE) bug in filling rowspans down",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,214,"read_html not exported by rvest, although 'html is deprecated: please use read_html() instead'",2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,213,Replacing deprecated functions in README,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,212,Follow_link with i = 'string' and i = integer in the same time,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,211,read_html() sometime fetches data and sometimes return null,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,209,Resolve tidyverse name clashes,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,207,Extract exact class,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,206,Documentation for html_node needs clarification,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,205,htm_nodes fails on css selectors,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,204,html_table() error,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,203,Error in doc_parse_raw,3,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,202,How to get and set cookies in rvest?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,201,Document the package ?rvest ,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,200,read_html not exported in namespace,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,199,Can html_table make tibbles ?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,198,using rvest with parallel ,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,196,Simplify and fix colspan and rowspan filling in html_table,1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,195,Demo on IMDB,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,194,read_html( ) was failed to read html data,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,192,html_form() does not support valid HTML5 web pages,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,188,"Error in open.connection(x, ""rb"") : Couldn't resolve host name",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,187,"If html_table returns a single table, coerce output to data.frame (or data_frame)",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,185,guess_encoding could look for <meta charset>,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,184,Fatal error using rvest in 32bit windows7,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,182,Add Navigation and authentication vignettes,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,181,Saving and loading from RDS/RDA causes error,7,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,180,Running html_nodes crashes my R,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,179,RStudio crashes when parsing an empty html,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,177,"If image URL is not in html_attr(""src""), how to scrape the image url?",2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,176,How to get started for contributions,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,174,Running on Fedora 23 - missing dependency?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,172,set locale if not English (especially korean) to english to bypass table encoding error,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,169,Peer certificate cannot be authenticated with known CA certificates,4,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,167,Failed set_value with input name having [],0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,161,Correct checking for submit in submit_form,1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,153,Promote website browsing capabilities in separate vignette,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,147,Is use of sessions necessary for submit_form()?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,141,Forms with no url are not supported,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,132,Improved checkboxes and radio buttons handling,1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,130,Unlist request values of length > 1 before submitting form.,1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,127,set_values cannot modify input checkboxes,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,108,Solaris error,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,107,Use readr::type_convert,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,96,Add content method,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,93,Should drop tfooter automatically,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,80,create submit_form_values() function,1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,rvest,63,htmltable package,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,4,Save and load sessions,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,3,Tests for history navigation,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,rvest,2,One step form submission process,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,53,"feature request:  assert_that_any  & assert_that_all to ""vectorise"" assert_that",4,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,51,is.scalar to include is.atomic?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,50,feature request: file and folder support,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,49,feature request: has_package(),1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,41,mid-pipe assertions,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,39,Feature request: is.binary,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,37,warn_if,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,33,Implement as.expectation.assertError(),0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,31,support %in%,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,27,Request: Internationalization support,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,26,confusing error message for is.numeric(),1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,23,Feature request: global option to disable assertions,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,16,Showing actual value in case of failed assertion,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,13,Checking data with assertthat,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,assertthat,8,is.flag(NA) returns TRUE ,4,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,291,floor not working for few values in round_any() ,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,290,Corner case error with plyr::count.,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,288,x86_64-conda_cos6-linux-gnu-c++ not found,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,287,"Error in `[.data.frame`(col, i) : undefined columns selected",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,286,plyr not showing up in CRAN repository (R Studio Server 1.1.383),2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,285,Error in plyr function results in infinite loop while debugging,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,284,Add a `round_any` method for `Date` objects,0,TRUE,FALSE,FALSE,FALSE,0,0
hadley,plyr,283,"error in *dply when column name is """"",1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,282,"""could not find function"" error in shiny app when calling ddply",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,280,a_ply warning: duplicated names/ levels,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,278,"Parallel execution in raply, rdply, rlply",1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,plyr,277,Seems as though join fails to join all rows.,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,276,problem with dataframe containing POSIXlt class field,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,275,`aaply` slow compared to `apply`,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,274,aaply (as described in JSS paper) fails [error] to correctly generate arraylist from array,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,273,Fix for problem with aaply in plyr >= 1.8.0,1,TRUE,FALSE,FALSE,FALSE,0,0
hadley,plyr,272,Special variables 'i' and 'n' in d_ply functions used with summarise/mutate,2,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,269,Suppressing library messages and other output from nodes,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,267,Using count on data frame with a column named freq,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,264,as.data.frame.function does not return a data frame,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,263,rbind.fill type casting - bug or feature? (plyr_1.8.3),3,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,257,adply unexpected behavior when row raises an exception,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,252,"Deprecate rename, count and mutate",7,FALSE,FALSE,FALSE,TRUE,0,0
hadley,plyr,222,Unexpected result - NA/NaN for non avaliable cell combinations in ddply,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,41,Installing bigvis failed,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,40,Error: length(z) == 0 || length(z) == n is not TRUE,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,39,lowerBound in weighted.quantile function,1,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,32,"`weighted.median(NA, na.rm=T)` returns `logical(0)`, expected `NA_real_`",0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,17,Connections to product plots?,0,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,10,Need bc (and bc + 1) scales,3,FALSE,FALSE,FALSE,TRUE,0,0
hadley,bigvis,5,Test single NA input to summarise1d/summarise2d,0,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,gapminder,26,data after 2007,1,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,gapminder,23,Documenting the sources of the gapminder data,2,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,gapminder,21,Add all_indicators.rdata merged from the gapminder github repository.,0,TRUE,FALSE,FALSE,FALSE,0,0
jennybc,repurrrsive,12,GoT screentime,0,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,repurrrsive,10,GoT POV characters: books vs povBooks,0,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,repurrrsive,6,xpath intuitive on nested list tibbles?,5,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,repurrrsive,5,World Bank Database,0,FALSE,FALSE,FALSE,TRUE,0,0
jennybc,repurrrsive,1,working with recursively stored spatial data,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,104,Sending an email to multiple people,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,102,unable to authenticate through json file,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,101,Sending R object as an .rds attachment,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,100,Attachment paperclip does not display after sending message with attachment,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,98,Want to send visualisations using GmailR,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,96,Text with accents issue,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,95,Use a prefix for functions?,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,94,readme needs more examples,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,92,Gmail API v1 Discovery Document,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,90,Scope handling,5,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,88,`print.gmail_message()` prints nonexistent fields,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,87,Gargle WIP,0,TRUE,FALSE,FALSE,FALSE,0,0
jimhester,gmailr,86,Encoding of retrieved messages,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,85,Error in Encoding,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,84,"as.character.mime(body, newline = ""\n"")",0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,81,html body is not being sent together with attachment,2,FALSE,TRUE,FALSE,FALSE,0,0
jimhester,gmailr,76,Incorrect encoding with Subject part of a mail,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,75,gmailr hangs with larger attachments,3,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,74,gmailr does not work when using parallel package,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,70,Setup text no longer current,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,69,Adding attachment obscures body of message.,3,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,62,How to read zip attachment that has cvs in it,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,57,HTML email using GMAILR - body is blank,13,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,56,Bounce email when following ,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,54,HTML File as message body,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,53,loading gmailr library breaks View in RStudio,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,48,cannot extract the body of a message,5,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,47,get character encoding from content-type,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,45,improve the read-me file?,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,44,Peer certificate cannot be authenticated with given CA certificates,6,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,43,progress on attachment handling,0,TRUE,FALSE,FALSE,FALSE,0,0
jimhester,gmailr,42,magrittr dependency,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,34,magrittr mime issue,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,26,`print.thread()` is not informative,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,25,`view()` method to view a HTML message with a browser,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,24,`id` should return the attachment_id of the message if it exists,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,23,Use `edit()` to write emails,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,15,"message(format = c(""full"", ""minimal"", ""raw"")) is missing ""metadata""",1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,10,make retrieving attachments easier,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,gmailr,7,inserting messages into existing threads,0,FALSE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,359,shiny::observeEvent with multiple events followed by if statement,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,358,"false positive with lint ""assigned but may not be used""",1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,356,speed up make_object_linter - ref issue #226,4,TRUE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,355,"Error in rep.int(NA_character_, max(ends - 1)) : invalid 'times' value",3,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,352,Handle unused variable with `glue`,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,345,lintr-bot does not seem to respect `.lintr` file,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,344,"Improved script generating the .lintr file, fixes #268",1,TRUE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,339,problem with absolute_path_linter(),2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,337,Not reading config file,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,336,no visible binding for global variable ‘Cloaked’,5,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,335,Allow the user to pass the path of .lintr to lint(),1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,334,Likely false warnings from switch fall-through lines,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,332,Do not place spaces around code in parentheses or square brackets ? false positive,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,331,Incomplete final line warning,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,330,lintr does not check variable scope,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,324,lint a shiny_app,1,TRUE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,323,lintr shiny app,4,FALSE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,316,seq_linter missing from release package,2,FALSE,FALSE,TRUE,FALSE,0,0
jimhester,lintr,315,Some linter errors not reported,0,FALSE,TRUE,FALSE,FALSE,0,0
jimhester,lintr,314,vim lintr check slow,3,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,312,"Error in vapply(eq_assign_locs, next_with_parent, pc = pc, integer(1)) :",3,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,311,Allow for space in anonymous functions starting with a left parenthesis ,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,309,Feature to only show warning/error lints,4,FALSE,FALSE,TRUE,FALSE,0,0
jimhester,lintr,297,Writing Own Linters ... ids_with_token() Not Exported,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,296,Lint for test/testhat vs R/ naming consistency,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,293,Getting issue when running lint on file,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,289,lintr not working with flycheck,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,288,`with_defaults` not working (as expected),1,FALSE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,287,Don't run lintr during covr run,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,286,lintr mistakenly identifies commented code,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,285,FileName not being displayed when running no_tab_linter ,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,283,Getting Error When Running individual Lintr such as commas_lintr,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,279,Can we save the errors in particular format such as json or xml ,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,275,StartTag: invalid element name,1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,273,Configuration documentation: ST3,0,FALSE,FALSE,FALSE,FALSE,0,0
jimhester,lintr,272,Extract.R line 22 error,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,271,Issues with R6 classes and lowerCamelCase,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,270,Question about performance regression (master vs v1.0.1),1,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,268,lintr::lint after creating .lintr,2,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,265,Lintr should lint Roxygen documentation examples,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,256,Can't lint file with Hexa Line feed,0,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,253,commas and spaces before and after,3,FALSE,FALSE,FALSE,TRUE,0,0
jimhester,lintr,251,expect_lint_free assumes package is in the working directory by default,0,FALSE,FALSE,FALSE,TRUE,0,0
